CountyFIPS,ARTHRITIS,CASTHMA,BPHIGH,CANCER,HIGHCHOL,KIDNEY,COPD,CHD,DEPRESSION,DIABETES,OBESITY,TEETHLOST,STROKE
40053,23.5,9.7,33.7,6.6,30.6,2.6,7.0,5.9,23.1,9.3,34.4,16.0,3.0
51041,22.9,9.2,33.6,6.5,29.1,2.5,5.7,4.8,19.7,10.2,35.6,9.4,2.7
22061,26.1,10.0,39.7,6.3,32.3,3.6,7.9,7.1,24.2,12.8,39.5,19.7,4.2
39145,29.9,11.3,35.0,6.9,31.2,3.2,11.1,7.8,25.2,12.3,39.2,22.0,3.9
32033,22.2,9.0,30.5,6.2,28.1,2.9,7.3,6.2,18.2,10.1,34.0,17.6,3.3
47175,29.7,10.6,37.8,6.7,32.9,3.2,11.6,7.7,29.9,12.7,39.4,25.5,4.0
39115,29.1,11.2,35.1,6.7,28.2,3.2,11.0,7.7,24.3,12.0,41.0,22.6,4.0
26079,29.3,11.0,32.1,6.8,31.7,3.0,9.2,6.7,26.3,10.3,37.5,16.3,3.4
36047,17.4,8.8,28.4,5.5,26.5,3.1,5.8,5.3,15.1,11.0,25.9,18.2,3.3
33017,23.4,10.4,28.0,6.6,28.4,2.4,5.9,5.0,22.5,8.4,31.6,13.7,2.6
26057,27.4,10.5,32.9,6.7,30.2,3.0,8.3,6.5,23.3,10.7,40.6,14.9,3.3
56007,22.0,8.7,29.6,6.2,26.1,2.8,6.4,5.7,16.6,9.1,32.0,18.7,3.0
51775,25.4,9.6,31.5,6.7,29.8,2.5,6.8,5.3,21.5,9.3,32.7,11.7,2.9
53075,24.2,10.8,30.0,6.7,28.5,3.0,6.3,6.1,24.8,9.8,29.3,13.2,3.3
10003,22.0,9.4,31.6,6.1,28.4,2.8,6.2,5.1,19.1,10.3,33.0,13.4,3.1
46033,22.3,8.6,28.5,6.6,25.7,2.6,5.3,5.3,16.5,8.5,31.0,13.0,2.8
17111,23.3,8.3,26.8,6.3,27.1,2.3,5.1,4.8,20.0,8.5,31.4,10.1,2.4
20121,23.5,9.0,28.5,6.6,29.9,2.3,5.2,4.8,19.0,8.3,38.3,12.8,2.5
49049,23.0,8.8,25.2,6.0,26.9,2.6,4.4,4.6,21.0,8.5,29.6,10.0,2.6
29103,27.4,10.5,31.1,6.8,30.5,2.9,9.4,7.0,25.3,10.2,38.4,19.8,3.6
21049,30.8,9.9,36.6,6.8,31.9,2.9,9.0,6.8,26.8,11.3,38.1,21.0,3.5
37127,24.6,9.9,35.2,6.3,30.1,3.2,7.3,6.2,21.7,12.5,35.2,19.7,3.9
48325,19.6,7.7,32.0,5.5,31.5,3.0,5.3,5.4,18.4,12.8,38.2,13.9,2.9
35017,21.7,8.7,27.3,5.6,26.3,3.3,5.1,5.5,16.7,11.4,32.9,14.5,2.9
5091,28.0,10.2,38.1,6.5,33.7,3.3,8.6,7.0,24.6,12.4,38.8,22.4,4.0
17041,24.8,9.5,31.0,6.6,29.2,2.7,7.4,6.0,22.6,10.1,35.7,15.9,3.1
51159,25.7,9.8,37.8,6.2,29.1,3.3,8.2,6.6,18.8,12.6,36.0,18.4,4.0
51043,23.8,9.1,30.4,6.6,29.1,2.4,6.3,5.1,20.5,8.9,31.9,11.9,2.7
27029,22.4,10.0,29.7,6.6,27.2,2.9,6.6,6.2,23.1,9.4,35.0,16.3,3.4
45087,27.9,11.1,38.9,6.4,32.8,3.4,8.9,7.2,22.6,13.2,37.6,20.7,4.3
27123,20.0,9.2,28.2,6.2,25.8,2.7,4.8,5.1,22.6,9.3,30.9,9.5,2.8
53041,23.5,10.3,28.6,6.6,29.7,2.8,6.6,5.9,25.6,9.8,31.6,16.0,3.2
22017,26.5,10.4,39.8,6.3,30.5,3.6,7.7,6.7,23.6,13.1,40.4,22.2,4.3
48109,22.0,8.8,36.8,5.1,33.3,4.3,7.4,7.5,19.3,18.6,43.7,22.9,4.1
21143,29.9,9.4,39.5,6.7,33.2,2.9,9.1,7.0,24.7,11.5,39.1,20.8,3.5
21237,36.0,11.8,43.2,6.9,35.4,3.8,14.5,9.7,31.2,14.7,44.2,34.2,4.9
48373,22.7,8.8,37.8,6.3,34.3,3.1,8.0,6.7,21.8,12.8,40.4,19.1,3.7
37161,26.9,10.1,32.9,6.6,30.1,3.1,8.6,6.8,25.8,11.0,35.1,20.5,3.7
25021,20.0,9.1,24.0,6.4,27.1,2.2,4.4,4.3,18.0,7.3,21.8,8.8,2.2
36057,23.8,10.5,30.8,6.5,28.8,3.0,8.1,6.3,21.9,10.8,36.3,20.3,3.3
18057,19.3,8.3,25.5,6.6,26.8,2.2,4.7,4.4,20.0,7.9,26.3,8.9,2.2
20185,22.8,9.5,31.5,6.4,28.7,2.8,6.4,5.7,19.9,10.5,36.2,16.1,3.0
13033,27.1,10.6,39.9,6.2,30.0,3.7,8.9,7.1,20.6,14.3,38.3,24.1,4.6
48339,21.2,8.0,30.4,6.0,31.9,2.6,5.7,5.1,20.1,10.5,36.0,12.2,2.8
29031,26.2,9.8,29.7,6.7,29.0,2.7,7.4,6.0,23.6,9.5,33.3,16.6,3.2
1019,32.5,10.1,37.7,6.7,32.1,3.0,9.5,7.2,27.4,11.4,34.3,20.9,3.8
29211,26.1,9.8,30.8,6.4,29.4,3.0,8.4,6.8,22.4,11.5,40.7,21.6,3.5
48343,24.0,9.5,36.0,6.3,31.0,3.2,7.9,6.4,21.7,12.5,38.4,17.8,3.9
28049,25.3,10.7,44.8,5.9,30.6,3.6,6.7,6.0,19.6,14.9,42.4,18.7,4.6
21207,32.7,10.5,39.4,6.9,33.4,3.2,10.9,7.9,27.6,12.5,37.9,27.2,3.9
6005,20.5,9.0,27.4,6.3,27.4,2.7,5.6,5.3,18.3,9.0,29.4,12.5,2.9
47163,28.8,10.3,35.6,6.8,34.7,2.9,9.4,6.6,29.6,11.3,36.2,18.6,3.4
55109,23.3,9.1,25.5,6.6,27.4,2.2,4.4,4.5,20.5,6.7,33.1,9.2,2.3
31037,20.3,7.9,31.2,5.9,29.1,3.0,5.9,6.3,13.1,12.5,35.4,18.7,3.2
29115,26.1,10.2,29.5,6.7,29.5,2.7,8.4,6.5,25.1,9.8,36.1,19.4,3.3
21027,31.1,10.4,38.9,6.9,33.7,3.1,10.6,7.6,26.9,12.3,39.4,24.0,3.9
13003,26.7,10.0,37.9,6.0,31.7,4.1,10.3,8.6,21.8,16.0,38.4,29.0,4.8
36101,25.0,11.0,31.4,6.7,28.9,2.6,8.0,5.8,22.5,9.1,32.9,19.1,3.0
48407,25.2,9.3,35.1,6.3,31.0,3.2,8.3,6.7,23.3,12.3,39.8,20.9,3.8
48217,22.7,8.8,33.3,6.2,31.3,3.0,7.1,6.1,21.4,11.7,36.6,17.4,3.4
1107,32.3,10.3,44.3,6.3,31.5,3.5,9.1,7.5,25.0,14.6,40.1,24.6,4.6
22051,23.6,8.8,34.8,6.2,31.9,3.1,6.5,5.9,20.9,11.2,35.6,15.0,3.3
48403,25.8,9.8,36.3,6.6,32.2,3.2,9.0,7.0,24.0,12.1,38.0,20.2,3.9
31131,21.4,8.1,28.5,6.7,27.7,2.4,5.3,5.5,16.2,9.0,41.7,14.2,2.7
12075,26.0,9.5,33.1,6.6,27.7,3.3,10.2,7.2,21.9,12.0,37.0,23.1,4.0
51079,24.9,9.7,32.5,6.5,29.9,2.6,7.0,5.6,21.1,9.6,33.9,13.3,3.0
48029,19.4,7.8,33.6,5.4,31.1,3.2,5.0,5.6,18.4,14.3,35.9,12.3,3.0
5117,27.2,10.2,37.1,6.6,32.5,3.0,8.8,6.9,25.9,11.0,36.8,21.7,3.7
56001,20.7,9.1,27.8,6.4,25.8,2.8,5.9,5.5,18.2,8.3,29.7,14.7,2.8
55063,23.9,9.1,27.3,6.6,27.4,2.5,5.2,5.0,18.8,7.5,29.5,11.1,2.7
16085,22.2,9.5,25.3,6.6,24.8,2.5,5.2,5.2,21.2,7.9,24.5,11.3,2.7
5061,27.9,10.4,38.2,6.3,32.9,3.4,8.8,7.2,24.7,12.7,42.3,23.8,4.0
19161,23.4,8.3,30.4,6.5,27.3,2.5,5.7,5.4,16.5,8.8,35.0,12.8,2.8
17031,20.8,8.6,29.2,5.7,27.2,2.9,5.2,5.0,17.3,10.6,29.2,11.5,3.0
32017,21.3,9.2,28.7,6.5,27.9,2.5,6.6,5.3,19.4,8.1,30.6,16.2,2.8
18173,23.1,9.3,30.2,6.7,29.1,2.4,6.5,5.3,21.3,9.1,33.3,14.0,2.7
48231,23.3,8.9,33.7,6.4,31.5,3.0,7.4,6.2,21.6,11.7,36.3,17.6,3.5
13069,26.9,10.1,37.9,6.2,31.5,3.6,9.3,7.4,20.7,14.2,37.1,22.2,4.3
22011,25.5,9.4,35.7,6.6,33.0,3.0,7.9,6.5,25.5,10.7,37.5,19.4,3.5
42049,25.5,10.4,30.0,6.6,29.8,2.7,7.2,5.8,22.2,9.0,35.1,16.7,3.2
13229,27.1,9.8,36.2,6.7,31.5,3.3,9.3,7.3,23.0,12.3,37.2,19.5,3.9
54019,36.3,11.6,39.2,6.7,31.1,3.2,10.6,8.1,28.8,13.3,39.1,24.3,3.8
20203,20.9,8.5,30.3,6.0,28.9,2.6,5.1,5.0,17.2,10.6,39.6,14.0,2.6
55027,24.6,9.5,28.0,6.6,28.9,2.5,5.6,5.3,20.7,7.9,38.8,13.3,2.8
55079,27.0,10.1,31.4,6.0,29.9,3.1,5.6,5.4,19.1,11.0,38.0,13.8,3.3
54053,35.5,11.3,38.8,6.8,32.5,3.0,10.1,7.7,29.1,12.3,43.0,24.3,3.5
19137,24.2,8.8,31.2,6.5,28.3,2.7,6.6,5.9,17.6,9.6,35.9,15.5,3.1
27167,20.3,9.0,26.2,6.6,25.7,2.4,5.0,5.1,21.9,7.8,31.9,11.2,2.7
4025,21.9,10.2,28.0,6.3,27.4,2.9,6.6,5.4,19.9,8.4,27.8,12.4,2.8
12017,25.7,9.2,32.7,6.8,30.4,3.0,9.2,6.5,22.9,11.0,31.9,17.8,3.5
29169,25.1,9.5,30.8,6.5,29.3,2.8,7.2,6.1,21.9,10.3,36.8,16.6,3.3
13171,26.1,9.9,37.0,6.4,31.0,3.2,7.9,6.5,21.3,12.0,35.7,19.5,3.8
8023,22.8,9.7,29.4,5.3,27.9,4.0,6.1,6.7,16.9,13.8,32.7,19.5,3.6
47065,26.3,9.5,34.5,6.4,31.8,2.8,7.4,5.9,24.9,11.6,34.7,15.0,3.3
29021,26.2,10.0,30.8,6.7,29.5,2.8,8.5,6.7,25.4,10.4,35.5,19.7,3.4
49043,22.6,8.5,21.4,6.2,26.3,2.2,3.7,4.3,19.0,7.0,21.8,8.8,2.2
31059,21.8,8.0,29.4,6.5,28.0,2.4,5.5,5.4,16.1,8.7,34.4,14.1,2.7
19191,21.7,8.1,27.0,6.5,27.6,2.3,5.1,5.0,15.5,8.0,35.1,10.7,2.6
27031,20.7,9.1,26.9,6.6,25.3,2.5,4.9,5.3,20.4,8.1,31.3,9.7,2.8
22095,24.8,9.8,40.8,6.0,31.1,3.4,6.9,6.4,21.2,13.1,40.8,19.6,4.1
56045,21.5,9.0,29.1,6.5,25.7,2.6,6.7,5.6,17.8,8.3,33.4,18.0,2.9
51117,28.0,10.9,36.1,6.2,29.6,3.3,8.3,6.5,20.1,12.8,42.5,19.2,4.0
21071,36.5,11.5,42.5,7.0,36.9,3.5,13.3,8.9,30.4,13.6,40.1,31.0,4.5
21179,30.5,9.8,37.8,6.9,32.0,2.6,8.2,6.3,26.9,10.4,35.8,19.1,3.2
38067,23.3,8.6,29.8,6.7,27.4,2.5,5.5,5.5,17.1,8.3,37.9,12.9,2.8
13207,24.1,9.3,33.8,6.4,30.7,2.9,7.2,6.0,20.3,10.8,31.7,16.7,3.4
27095,21.7,9.7,27.8,6.6,25.5,2.7,6.2,5.8,22.8,8.9,33.4,14.3,3.1
5027,29.1,10.9,40.1,6.3,33.5,3.5,9.2,7.3,24.1,13.6,42.5,24.4,4.4
37149,24.7,9.1,30.1,6.8,30.3,2.6,6.8,5.7,24.0,9.4,32.6,14.1,3.0
37105,24.7,9.3,33.1,6.4,29.9,3.2,7.4,6.4,22.3,11.9,34.9,19.5,3.6
6079,19.9,9.0,25.8,6.2,27.7,2.7,5.0,4.8,18.5,8.7,26.2,10.3,2.6
31011,22.5,8.1,28.2,6.6,28.9,2.4,5.6,5.5,16.0,8.5,36.3,14.2,2.8
54017,34.0,10.6,38.1,6.7,32.7,2.9,9.5,7.8,26.9,12.0,39.9,21.7,3.5
45015,24.4,9.4,35.2,6.5,31.7,2.8,6.5,5.9,20.7,11.4,35.4,15.5,3.3
12041,26.6,9.5,33.6,6.7,29.9,3.2,10.7,7.3,22.8,11.2,33.8,20.9,3.9
26123,28.2,10.9,31.2,6.7,30.0,2.9,8.7,6.5,24.9,10.4,39.7,15.8,3.3
20091,20.9,8.4,28.0,6.3,30.4,2.2,4.0,4.0,18.3,7.7,31.1,8.0,2.2
2110,20.5,9.2,28.5,6.4,27.7,2.4,4.8,4.6,16.6,7.6,27.5,10.9,2.7
16007,25.0,10.0,28.7,6.5,25.6,2.8,6.4,6.0,22.6,9.3,30.2,15.1,3.1
18113,23.0,9.7,31.8,6.5,29.1,2.7,8.0,6.1,21.8,10.8,38.5,18.3,3.2
48077,22.4,8.7,31.5,6.6,30.6,2.6,6.8,5.6,22.5,9.7,33.7,14.8,3.0
51021,25.4,9.3,33.3,6.7,29.9,2.6,7.7,5.9,21.3,9.7,34.3,12.8,3.1
23011,26.1,10.6,29.2,7.3,27.0,2.6,7.8,6.1,24.5,8.3,34.0,18.2,3.0
55093,24.8,9.3,27.3,6.7,27.1,2.4,5.0,5.0,20.8,7.4,33.1,10.9,2.6
31171,20.8,7.9,26.8,6.6,27.2,2.2,4.8,4.9,15.3,8.1,34.3,13.5,2.5
6015,22.7,9.9,30.5,6.2,28.5,3.2,7.2,6.4,19.0,10.9,33.4,17.7,3.6
28121,23.6,9.4,35.1,6.5,32.6,2.6,6.0,5.2,21.1,9.8,36.2,13.4,3.1
13305,26.1,9.7,37.0,6.5,31.2,3.4,9.0,7.3,22.5,13.0,35.4,22.2,4.0
17149,26.1,9.7,31.6,6.7,29.4,2.8,7.9,6.2,23.3,10.0,36.5,16.7,3.3
51099,24.3,9.0,31.6,6.5,27.7,2.5,5.7,4.9,19.3,9.4,34.2,10.7,2.8
20027,23.2,9.4,29.9,6.5,28.9,2.5,6.0,5.2,19.8,8.9,37.4,13.1,2.7
17183,26.3,9.8,33.8,6.4,29.6,3.0,7.9,6.4,22.2,11.1,39.1,17.6,3.5
46117,20.7,8.2,25.2,6.6,25.2,2.3,4.3,4.6,15.5,7.1,30.5,10.5,2.4
21165,32.9,10.7,40.7,6.9,33.3,3.3,11.9,8.3,28.1,12.9,41.8,27.9,4.2
13181,26.5,10.1,37.3,6.4,30.9,3.3,8.6,6.9,21.8,12.8,38.2,20.1,4.0
28047,27.1,9.9,38.4,6.3,33.2,3.1,7.2,6.3,23.6,12.1,40.3,18.8,3.7
44003,25.7,10.7,30.5,6.6,27.5,2.3,6.8,5.1,23.5,8.5,29.6,12.8,2.5
54037,30.1,10.0,33.5,6.7,31.0,2.6,7.1,6.3,25.5,10.7,35.6,17.0,2.9
47055,28.0,10.2,36.3,6.6,30.0,3.0,9.3,6.7,26.3,11.9,38.6,20.6,3.6
39075,28.1,11.4,32.7,6.8,28.6,2.9,11.0,7.2,24.5,10.8,35.8,23.2,3.7
17095,26.2,9.7,32.3,6.6,29.9,3.0,7.7,6.3,22.4,10.9,39.0,16.7,3.4
28027,30.1,12.2,49.0,5.9,31.9,4.6,9.4,8.1,20.5,18.6,48.9,27.7,6.1
39021,27.5,10.1,32.4,6.8,27.3,2.6,8.5,6.2,22.3,10.4,38.3,17.4,3.2
40131,24.6,10.1,35.3,6.6,32.7,2.7,7.3,6.1,23.8,9.9,37.5,16.3,3.2
41065,23.2,10.3,28.1,6.5,27.0,2.8,6.1,5.7,24.6,9.3,33.7,16.9,3.2
13283,28.2,10.5,40.1,6.3,31.0,3.8,10.2,7.9,21.7,14.3,39.0,23.9,4.7
36029,23.7,10.4,29.1,6.6,28.5,2.6,6.8,5.3,20.8,9.1,31.7,15.1,2.9
17085,24.3,9.1,28.8,6.6,28.5,2.5,6.4,5.4,21.9,8.7,34.7,12.6,2.8
29205,26.9,10.3,30.1,6.7,30.1,2.8,8.8,6.7,24.8,9.8,36.6,19.3,3.4
31093,21.2,8.2,30.4,6.6,27.6,2.3,5.5,5.4,16.5,8.3,35.9,13.7,2.7
13209,26.1,9.7,37.4,6.4,30.2,3.4,8.7,7.0,21.4,12.9,36.9,20.8,4.1
48181,22.5,8.9,33.2,6.4,31.2,2.8,7.0,5.9,21.6,10.8,35.5,15.4,3.3
54081,35.3,11.5,41.8,6.8,34.2,3.1,10.1,8.1,29.4,13.0,41.1,24.7,3.7
37095,26.6,9.8,36.7,6.3,31.3,3.5,8.9,7.3,23.2,13.4,39.5,21.7,4.3
35028,18.8,7.8,23.2,6.2,26.1,2.1,3.2,3.6,16.2,6.4,24.4,6.5,1.9
40083,24.3,10.1,34.8,6.6,30.4,2.8,7.3,6.4,24.2,10.3,36.5,16.5,3.2
24045,25.7,10.2,36.6,6.5,31.3,3.0,7.0,5.9,19.5,11.4,38.2,15.1,3.5
45067,27.9,11.4,42.4,6.2,31.1,3.8,8.9,7.3,21.0,15.5,43.1,22.9,4.9
39131,30.7,11.8,35.4,6.8,30.5,3.2,11.4,7.7,25.3,12.7,38.7,22.6,3.9
38097,24.1,8.4,28.4,6.7,27.0,2.4,5.0,5.1,17.0,7.9,38.3,10.8,2.6
28091,27.9,10.8,42.6,6.3,33.4,3.6,9.1,7.3,23.8,13.8,41.0,25.6,4.6
48057,21.2,8.0,34.2,5.6,30.7,3.2,6.3,6.1,19.1,14.1,39.7,16.4,3.3
21047,30.7,10.2,41.5,6.6,31.7,3.4,9.8,7.5,22.2,13.6,38.0,23.1,4.2
24031,17.9,8.1,26.0,5.9,30.0,2.4,3.9,4.1,15.1,8.6,24.5,6.2,2.3
16079,27.1,10.9,31.6,6.5,28.2,3.1,8.0,7.1,25.1,10.8,33.3,19.9,3.7
39085,25.1,9.9,29.0,6.8,27.5,2.5,7.3,5.6,21.3,9.6,34.4,13.4,2.9
48287,22.1,8.7,33.4,6.2,31.1,3.0,6.9,6.0,20.7,12.0,37.4,17.5,3.4
36123,23.7,10.4,29.6,6.7,28.6,2.6,7.8,5.8,21.8,9.0,29.5,17.8,2.9
30093,26.5,10.6,28.0,6.6,26.3,2.7,6.7,5.9,25.6,8.4,33.3,16.6,3.0
30029,25.0,9.6,25.3,6.8,24.4,2.5,5.8,5.5,23.4,6.9,28.3,14.2,2.8
53051,25.4,10.8,28.8,6.8,28.5,2.8,6.7,5.9,26.4,9.4,30.5,14.8,3.2
47089,27.2,10.2,36.3,6.7,31.8,2.9,9.3,6.6,27.2,11.3,37.5,20.2,3.4
48253,21.9,8.1,35.7,5.9,32.2,3.2,7.3,6.7,19.0,13.2,38.7,19.4,3.6
17169,25.5,9.4,31.8,6.6,28.9,2.8,7.5,6.2,22.3,10.0,36.2,15.4,3.2
21093,30.4,9.8,36.7,6.7,32.8,2.9,8.1,6.5,24.8,11.5,37.1,19.8,3.4
20165,23.6,9.5,31.1,6.6,30.4,2.6,6.2,5.5,19.6,9.3,37.1,15.5,2.9
45003,26.3,9.9,35.2,6.5,30.0,3.0,7.0,6.1,20.5,11.7,37.2,16.2,3.5
22085,26.6,10.1,37.2,6.5,31.8,3.2,8.4,7.1,25.7,11.7,39.3,21.2,3.9
15003,18.2,9.2,28.1,5.2,27.1,2.4,3.9,4.2,13.9,9.7,25.4,7.4,2.7
31181,22.8,8.2,30.0,6.6,26.9,2.5,5.7,5.6,15.4,9.1,38.0,15.0,2.8
6053,18.4,8.7,26.6,5.4,26.4,3.2,5.2,5.4,15.0,11.6,32.1,14.7,3.0
18019,24.9,10.2,32.7,6.6,30.2,2.8,7.8,5.9,22.9,10.6,36.9,17.1,3.2
49009,24.5,9.4,26.3,6.3,27.5,2.3,4.9,5.0,22.1,8.1,29.8,12.7,2.6
4001,25.5,12.8,33.8,6.4,26.4,4.6,11.1,8.8,20.6,15.7,36.9,28.1,5.8
28037,27.6,10.4,41.4,6.3,33.2,3.3,8.1,6.7,23.3,13.0,41.1,20.5,4.2
17055,27.0,10.0,32.9,6.7,29.2,3.0,8.5,6.6,23.9,10.4,37.3,17.2,3.4
19097,24.2,8.7,29.6,6.6,28.0,2.5,6.2,5.7,17.1,9.0,35.9,13.7,3.0
35057,23.3,9.2,30.4,5.6,26.5,3.6,6.5,6.4,18.0,12.4,32.5,20.0,3.5
53031,21.5,9.9,26.0,6.7,26.5,2.5,5.2,5.1,26.3,8.0,27.4,9.6,2.7
27021,22.6,9.9,28.6,6.6,25.7,2.8,6.1,6.2,21.9,9.1,33.7,14.4,3.2
42083,28.3,10.7,30.8,6.6,28.3,2.8,7.7,6.1,22.4,9.6,35.5,18.0,3.3
47153,28.7,10.3,35.6,6.7,32.2,3.0,10.1,7.0,29.1,11.7,37.3,20.2,3.6
13013,24.4,8.9,32.5,6.4,30.6,2.9,7.2,6.2,20.6,11.5,33.0,17.1,3.3
22003,24.8,9.4,37.4,6.4,32.1,3.1,8.1,6.8,24.1,11.6,37.1,22.4,3.9
17105,25.5,9.5,31.9,6.6,29.6,2.8,7.5,6.1,22.1,10.2,36.9,15.2,3.2
26065,28.0,11.0,30.0,6.6,31.4,2.9,7.1,5.7,22.8,10.7,37.4,11.7,3.1
21009,32.4,10.5,39.5,6.8,32.6,3.3,11.1,7.9,27.7,12.9,38.4,25.8,4.0
47045,28.6,10.4,37.3,6.6,30.1,3.1,9.7,6.8,26.8,12.4,38.9,21.3,3.8
51678,26.5,9.8,33.9,6.6,30.0,3.0,7.7,6.1,21.4,10.9,35.0,14.9,3.4
39165,24.5,9.1,27.1,6.7,27.4,2.3,6.3,5.1,20.2,8.7,31.4,10.7,2.5
29213,26.5,10.1,29.6,6.7,30.6,2.9,8.3,6.5,24.6,9.9,36.2,20.2,3.4
21213,30.7,10.0,40.1,6.8,32.4,2.9,9.3,6.9,25.6,11.8,38.0,21.3,3.6
20195,22.8,9.4,30.2,6.6,29.5,2.4,6.0,5.2,19.9,8.9,35.1,13.7,2.7
18009,25.6,10.4,34.1,6.7,30.1,2.9,9.2,6.7,24.0,11.0,36.5,19.4,3.5
13261,27.6,10.8,40.5,6.1,32.0,3.9,8.8,7.2,20.0,15.3,41.6,23.2,4.7
22075,23.9,9.2,35.4,6.3,31.8,3.1,7.3,6.4,23.9,11.3,35.5,18.8,3.6
28155,26.9,10.2,39.2,6.5,32.7,3.1,8.1,6.6,23.6,11.6,38.2,20.5,3.9
26037,27.7,10.2,28.6,6.7,29.8,2.5,6.6,5.2,22.8,8.6,35.2,9.9,2.7
47183,27.4,10.4,36.3,6.6,31.5,3.1,10.0,7.2,27.1,12.2,39.8,20.2,3.7
48027,22.1,8.7,33.4,5.9,29.8,3.1,6.0,5.7,19.4,12.7,39.0,14.2,3.3
26133,29.4,11.3,33.5,6.8,30.7,3.0,9.3,6.8,25.2,10.2,37.1,17.2,3.5
56015,21.6,9.0,29.5,6.5,26.6,2.6,6.2,5.5,17.9,8.6,31.2,16.1,2.8
48317,20.1,8.1,31.4,5.7,31.3,3.0,5.9,5.7,19.2,12.6,36.7,15.6,3.0
28101,28.6,10.7,41.7,6.3,33.0,3.5,8.5,7.0,22.1,13.4,40.4,21.6,4.4
18083,25.6,10.1,33.2,6.7,30.9,2.9,8.7,6.4,24.1,11.0,38.6,19.0,3.4
42121,27.1,10.6,30.6,6.7,28.8,2.7,7.7,6.0,23.5,9.3,35.9,17.3,3.2
29095,24.0,10.7,29.5,6.4,29.6,2.9,7.3,5.7,23.1,10.8,37.0,14.7,3.4
29113,25.3,10.0,28.0,6.7,29.3,2.6,7.9,6.2,24.1,9.2,34.1,18.4,3.2
51033,24.2,10.0,34.1,6.3,28.8,2.8,6.9,5.5,19.4,11.0,34.6,14.5,3.4
28111,28.5,10.6,40.5,6.5,33.8,3.3,9.1,7.2,24.0,12.8,40.4,23.2,4.2
27137,23.2,9.4,28.3,6.4,26.6,2.6,5.6,5.6,24.3,8.4,34.3,13.4,2.9
47119,27.0,9.5,35.0,6.6,31.6,2.7,7.8,5.8,26.4,11.1,33.1,17.0,3.2
51051,29.4,10.9,36.5,6.7,31.9,3.3,10.9,7.6,25.4,11.8,36.2,21.9,4.0
48151,21.5,8.3,32.8,6.0,31.2,3.0,6.4,5.9,20.3,12.3,37.5,15.1,3.2
55025,23.7,9.3,26.8,6.5,29.0,2.3,4.1,4.5,21.4,7.0,32.8,8.3,2.4
26071,29.1,10.9,31.7,6.9,30.8,2.9,8.7,6.5,25.3,9.9,36.2,15.2,3.3
40045,25.1,10.1,35.4,6.6,31.5,3.0,8.3,6.8,23.6,10.5,36.7,20.0,3.4
51169,27.4,10.4,34.9,6.8,30.2,2.9,9.4,6.7,25.4,10.6,36.4,18.1,3.5
46053,23.2,9.2,29.2,6.7,26.9,2.8,6.3,6.0,16.9,9.2,34.0,15.9,3.2
36007,25.1,10.6,31.4,6.6,29.8,2.7,7.6,5.9,22.5,9.2,31.5,15.2,3.0
26001,28.9,11.0,31.7,6.8,30.5,2.9,8.7,6.5,24.9,9.9,36.4,15.5,3.3
22037,25.4,9.7,40.7,6.3,32.2,3.4,8.0,6.9,22.8,12.9,38.6,22.8,4.2
17119,24.1,9.3,30.7,6.6,29.2,2.6,6.4,5.4,22.7,9.8,37.7,13.3,2.9
31029,20.6,8.1,29.9,6.3,28.1,2.5,5.3,5.4,14.8,10.0,38.5,12.7,2.7
37169,26.6,9.6,31.0,6.8,30.6,2.8,8.2,6.4,25.8,10.1,34.2,18.9,3.4
29139,27.3,10.5,31.0,6.7,30.6,2.9,9.5,7.1,25.0,10.4,37.1,22.2,3.6
51065,24.1,9.5,30.4,6.6,28.6,2.4,5.9,4.8,20.4,8.9,31.4,10.0,2.7
41071,23.5,10.1,27.0,6.5,26.4,2.7,5.7,5.3,24.2,8.6,32.4,14.3,2.9
45079,24.6,9.7,34.7,6.1,29.1,3.1,5.8,5.7,18.0,11.6,33.6,12.8,3.7
23031,24.8,11.1,28.1,7.1,26.3,2.3,6.8,5.3,25.0,7.7,31.4,14.3,2.7
37085,25.7,9.4,33.2,6.4,29.9,3.1,7.2,6.2,23.4,11.6,36.7,17.8,3.6
48117,20.1,8.1,33.0,5.3,31.5,3.5,6.1,6.2,18.3,15.2,39.8,17.9,3.4
47075,30.0,11.5,42.8,6.1,31.2,3.7,9.9,7.3,24.1,16.1,44.9,24.9,4.7
21135,34.5,11.2,42.7,6.9,34.7,3.5,13.1,9.1,28.1,13.8,41.1,30.6,4.5
21115,33.1,10.5,40.6,7.0,33.5,3.2,11.2,8.0,29.2,12.5,39.5,25.1,4.0
13143,26.2,9.7,34.3,6.7,32.6,3.0,8.6,6.6,24.7,10.8,34.0,19.0,3.5
20193,23.5,9.5,30.6,6.5,28.9,2.7,6.4,5.6,19.2,9.8,34.5,13.6,3.0
5125,23.9,9.1,33.1,6.7,31.8,2.6,6.8,5.7,23.5,9.0,34.0,15.0,2.9
20047,23.8,9.3,32.0,6.2,29.8,2.9,6.3,5.9,18.4,11.3,38.7,16.3,3.1
47155,27.3,9.7,35.1,6.8,32.3,2.9,9.2,6.6,28.7,11.4,36.1,19.5,3.4
38033,24.5,8.7,29.2,6.8,27.0,2.5,5.5,5.4,17.5,8.3,35.7,11.9,2.7
47139,29.0,10.2,36.3,6.8,32.2,3.0,10.2,7.0,29.3,11.6,36.0,22.9,3.6
