CountyFIPS,ACCESS,CHECKUP,DENTAL,BPMED,CHOLSCREEN,MAMMOUSE,CERVICAL,COLON_SCREEN,COREM,COREW
46053,14.9,72.3,66.7,56.8,77.9,73.4,85.0,61.6,21.7,21.8
36007,12.3,79.1,68.4,58.8,86.1,75.4,85.9,64.9,18.7,18.6
26001,13.6,75.6,64.7,55.8,85.6,72.8,84.5,66.4,24.7,23.4
22037,17.9,80.4,50.9,62.2,86.0,74.9,85.2,61.5,18.3,19.5
17119,14.1,74.4,65.4,56.8,84.8,73.1,85.4,66.9,25.7,21.9
31029,20.5,68.4,64.0,57.4,81.1,68.4,84.4,58.4,23.0,23.7
37169,19.1,75.1,60.7,56.7,84.1,72.5,84.8,64.1,27.4,26.7
29139,19.6,72.4,53.7,60.0,80.8,66.2,82.5,60.9,24.6,24.5
51065,11.7,78.9,73.8,59.2,87.7,77.6,88.2,68.5,29.5,30.5
41071,16.8,70.4,68.2,51.0,84.7,70.7,85.6,65.1,20.3,23.4
45079,17.3,79.4,65.8,61.1,85.9,79.8,87.1,73.1,29.6,28.3
23031,14.2,75.7,67.4,52.7,85.2,74.2,89.2,71.8,22.8,24.3
37085,21.1,77.8,63.4,58.1,86.0,74.9,86.1,65.4,27.7,26.2
48117,42.8,70.5,50.5,57.2,82.1,68.3,81.1,52.5,16.1,16.4
47075,24.8,78.8,46.7,65.3,86.4,73.6,84.5,60.4,19.4,16.8
21135,14.0,79.9,46.9,62.7,86.3,70.2,81.0,61.2,24.5,23.8
21115,12.0,81.0,54.2,62.5,87.8,71.3,83.6,64.4,26.5,25.9
13143,23.2,74.8,57.9,58.0,84.2,74.1,83.5,61.1,22.0,22.5
20193,16.4,72.4,66.0,56.3,82.1,71.2,84.5,62.0,25.3,23.6
5125,14.0,78.5,61.5,59.1,84.7,69.3,85.7,62.3,22.6,20.0
20047,22.8,70.8,61.3,56.8,82.1,68.9,83.0,58.4,24.3,22.1
47155,20.7,75.0,52.5,59.7,84.8,71.0,83.1,62.9,22.0,18.5
38033,10.8,69.5,64.8,56.9,81.8,73.7,84.9,58.5,25.2,24.9
47139,20.3,75.2,51.6,60.1,84.1,68.9,82.8,62.3,20.4,18.4
18049,15.0,74.4,60.8,59.2,83.1,70.1,83.9,60.5,20.8,19.5
48087,34.7,71.3,52.2,57.7,81.8,68.2,81.4,56.1,17.6,17.0
35007,19.5,64.7,56.5,52.8,80.4,62.2,80.2,51.5,17.8,18.0
1027,20.5,74.7,53.8,62.7,84.4,73.9,84.0,62.1,24.6,22.4
37115,17.0,75.9,63.5,55.6,84.7,72.6,84.2,64.0,27.8,28.2
5037,17.5,77.6,51.0,61.8,82.9,68.0,82.7,60.2,18.7,17.8
37189,16.1,75.1,64.6,57.5,84.8,74.0,85.3,65.8,29.1,27.8
21019,11.0,81.7,59.7,62.0,88.9,68.9,84.6,63.5,32.1,25.8
36049,12.5,77.7,63.0,56.7,84.8,77.1,85.8,64.8,18.2,18.9
50015,10.1,69.4,67.1,51.6,81.5,67.5,84.9,65.0,19.3,22.0
36093,12.5,80.3,70.4,57.8,87.0,78.1,86.9,70.8,22.5,21.1
55135,12.5,72.5,67.8,54.3,79.1,70.7,84.3,68.0,21.3,20.8
16037,20.5,66.6,60.2,51.3,79.4,60.5,81.2,59.8,22.9,20.7
28057,19.8,75.2,50.5,61.7,83.5,64.4,83.7,60.1,26.0,22.3
51087,12.9,77.7,73.0,59.3,88.1,78.3,87.6,67.7,28.7,30.0
48487,34.8,71.2,51.2,59.0,81.2,66.3,80.5,56.0,17.2,16.9
39019,13.0,74.8,60.2,57.2,81.8,70.7,84.2,60.9,24.6,22.0
47109,21.7,74.9,53.1,62.2,83.9,68.3,81.7,59.2,20.2,17.2
30003,16.8,71.6,57.7,53.6,79.5,66.7,78.9,48.1,21.9,21.4
48349,33.1,71.8,51.9,58.3,82.2,68.8,81.2,57.3,16.6,17.2
26031,13.1,76.3,68.7,55.6,86.0,73.0,85.0,67.3,25.9,23.5
31123,21.5,67.5,62.5,57.5,80.7,66.6,83.2,57.8,22.5,20.4
55035,11.0,74.6,71.3,55.4,80.1,70.7,84.9,69.9,20.7,19.6
31133,19.1,68.3,62.7,59.7,78.8,68.2,82.2,56.7,22.7,22.0
55123,12.9,73.3,64.5,54.8,78.5,69.3,83.7,67.1,20.8,19.4
37179,17.5,76.6,68.4,55.8,86.7,76.9,86.9,69.2,30.8,29.0
1083,17.1,76.3,62.6,62.0,86.8,74.4,86.1,68.0,27.2,26.7
18165,13.9,74.5,60.5,59.8,82.5,69.8,84.3,61.0,19.8,19.5
55055,12.6,73.5,68.2,53.6,80.4,72.3,85.1,70.4,22.2,21.4
54027,13.8,77.1,50.0,59.9,84.0,71.9,83.3,61.7,30.6,24.5
42057,12.3,75.4,62.1,56.6,82.8,69.4,82.5,65.8,24.7,24.0
40019,20.1,75.1,56.7,59.3,83.2,67.8,82.3,54.7,24.4,25.6
12103,21.5,76.0,64.3,55.8,86.2,71.4,84.6,63.6,24.8,23.2
48467,25.9,71.2,58.5,57.8,81.9,69.3,81.6,58.7,18.4,19.0
55073,11.8,74.8,71.3,53.9,79.7,73.9,84.1,69.0,21.4,21.5
13237,24.7,76.8,58.6,60.8,86.1,74.5,85.1,61.1,21.8,22.9
17021,15.5,73.1,62.1,55.9,83.2,68.4,83.0,62.1,26.6,20.5
32027,23.4,67.0,55.9,52.2,81.6,63.6,83.1,56.9,26.3,22.9
27159,13.2,70.5,66.4,56.6,81.2,73.6,84.4,66.9,25.2,25.5
30059,13.2,68.0,63.0,52.1,80.4,67.2,83.8,58.2,24.1,23.4
46019,16.4,70.3,59.3,57.3,77.7,73.1,84.5,61.3,21.2,21.6
29085,19.8,72.4,53.4,60.0,80.4,66.5,82.4,60.0,23.3,23.7
5047,17.6,75.9,51.9,60.6,80.9,68.8,81.8,59.4,19.0,18.0
27039,11.2,70.5,71.6,54.8,83.4,75.9,86.8,68.5,25.0,27.4
48223,27.6,71.7,54.2,58.0,82.4,68.2,81.7,58.3,18.1,17.5
48453,23.3,72.7,64.0,53.9,85.1,75.6,84.7,61.7,20.5,18.9
28067,21.5,77.9,47.8,65.6,84.4,67.9,85.2,60.1,26.9,21.5
2070,15.5,66.6,54.4,51.3,78.8,62.3,81.1,50.1,16.2,17.3
36059,13.2,78.8,74.0,57.8,89.2,75.8,87.4,62.1,21.8,19.4
5035,18.7,80.9,51.3,66.2,84.8,74.4,83.9,57.9,19.1,17.7
12049,40.9,72.6,48.1,58.7,81.4,63.7,79.2,56.5,18.2,17.7
6103,18.3,68.2,60.0,51.8,83.4,70.0,82.5,62.4,21.3,21.9
38003,10.9,69.3,64.4,56.7,81.7,72.7,84.4,61.9,24.8,26.8
49023,16.5,68.2,67.0,50.3,78.2,66.9,81.7,62.1,23.3,20.9
27009,11.8,71.7,68.6,54.4,82.6,76.0,85.0,65.6,24.0,27.9
4017,20.7,71.8,53.9,54.3,79.5,58.1,79.1,50.8,14.7,14.9
8001,23.4,67.6,62.9,49.4,85.1,66.7,83.5,64.1,21.1,20.5
51620,16.7,80.7,59.1,64.2,87.2,76.4,86.3,61.1,24.3,25.3
24021,11.2,73.8,69.4,57.7,87.9,71.9,85.8,68.3,28.4,23.9
19007,11.9,74.9,60.6,59.0,82.0,71.5,82.8,64.3,25.4,25.0
1005,24.5,77.6,46.6,65.9,85.5,75.9,84.1,62.1,21.8,22.9
40145,17.6,76.6,60.4,58.7,84.5,70.3,83.2,58.9,29.9,26.1
35035,18.3,65.1,57.6,53.6,79.5,65.0,80.5,57.6,20.7,19.6
21187,13.1,79.6,57.0,61.0,87.7,68.5,83.4,61.3,26.5,23.3
20101,17.6,72.5,62.3,56.8,82.7,70.2,83.9,59.7,24.2,23.3
26021,14.1,76.4,65.7,57.7,87.0,74.4,85.5,67.0,22.6,23.6
8043,20.2,64.8,53.9,50.4,82.3,60.4,82.3,61.1,22.0,19.5
48359,25.4,71.8,57.3,56.4,83.2,69.0,82.2,59.1,19.0,18.7
48047,49.1,70.0,41.8,59.7,80.0,66.8,78.5,45.8,12.4,14.3
48477,26.3,73.1,56.1,58.8,83.8,68.8,82.5,59.6,20.1,18.2
17077,15.7,75.2,60.8,58.5,84.0,70.4,82.3,62.3,26.0,20.6
12083,27.1,76.1,58.2,56.7,84.8,74.1,82.8,64.0,22.5,20.6
41001,14.5,69.7,61.3,50.9,84.2,69.4,85.4,61.8,19.1,21.8
19033,11.1,75.9,69.8,56.9,83.4,74.3,84.6,65.4,27.5,27.6
6039,24.4,68.4,55.1,52.0,83.5,70.1,82.3,60.1,19.9,21.4
39001,15.3,75.5,51.0,59.9,79.8,67.4,81.4,53.6,22.2,18.7
13247,25.6,79.6,60.7,62.4,88.1,77.1,86.6,64.9,23.1,24.8
9007,9.8,75.9,77.5,56.1,88.1,77.4,88.6,73.0,27.2,27.3
31083,15.7,68.0,66.0,57.4,80.8,68.3,83.1,60.5,23.2,23.8
51133,14.6,78.6,68.1,61.1,87.1,75.4,87.3,65.5,25.4,27.4
20067,29.4,71.1,61.3,55.8,82.1,67.6,83.5,55.0,23.7,21.1
13313,36.2,72.9,53.6,57.1,84.3,72.6,82.5,55.3,19.7,21.1
29161,17.1,73.2,56.5,59.9,81.8,67.7,82.7,63.0,25.5,25.0
17125,15.4,73.1,61.4,56.1,82.9,68.6,82.6,61.6,25.2,20.7
39029,13.8,77.2,61.5,58.3,81.7,71.0,84.7,59.8,25.8,23.0
18137,13.8,74.3,60.1,59.9,82.8,70.3,84.7,62.2,21.5,19.3
31117,16.2,68.7,64.7,58.6,80.1,67.8,83.7,60.0,15.7,22.3
36037,11.7,77.8,68.6,57.2,86.1,73.6,85.5,66.5,19.5,17.8
21123,12.5,80.7,57.1,61.6,88.2,68.4,83.5,62.6,27.0,23.5
39067,13.9,75.8,58.3,58.5,81.1,72.4,83.7,60.3,23.3,22.0
48451,31.0,71.5,56.8,56.9,83.8,69.1,83.0,59.2,19.2,18.2
22115,17.3,78.6,56.1,61.0,85.2,73.1,85.2,62.0,18.9,19.3
53021,25.7,65.3,59.2,49.6,80.3,63.9,81.3,57.5,20.4,21.2
26111,11.0,76.6,71.6,54.7,87.5,73.7,86.7,70.1,27.0,23.9
13023,23.8,76.1,56.8,61.2,85.7,75.1,84.3,59.9,20.2,23.0
21085,13.2,79.2,50.8,62.5,87.0,66.6,82.5,61.8,25.1,23.3
46015,14.1,72.9,66.2,56.2,79.4,73.8,85.1,62.2,21.8,21.5
28131,21.6,75.5,48.4,64.5,83.4,64.1,84.0,60.4,26.9,19.6
16015,18.4,68.4,66.7,51.0,80.8,63.6,82.9,63.6,24.5,20.8
21157,10.2,81.0,60.0,61.4,89.2,74.4,85.0,65.9,29.4,26.6
46083,11.0,74.6,71.8,55.1,81.5,77.8,87.7,70.2,23.8,27.1
23021,18.3,73.3,54.8,53.0,82.4,71.6,84.5,67.9,23.1,20.8
17159,15.0,73.3,62.5,56.0,83.3,69.6,83.1,62.4,25.8,21.0
51510,12.4,77.9,77.0,59.0,89.1,79.9,88.5,67.6,29.5,30.3
47025,20.7,74.8,52.3,60.3,83.6,68.3,82.4,60.1,21.2,18.7
46095,20.6,72.4,50.2,60.5,74.3,65.6,79.9,50.0,14.9,16.2
49033,16.4,68.0,68.3,49.7,79.8,67.8,82.8,63.8,23.4,21.3
31019,17.4,69.6,67.4,59.1,81.2,70.6,85.3,60.4,27.1,23.9
39093,14.4,76.3,63.5,58.1,83.3,74.6,84.9,62.9,27.6,25.1
29065,19.5,72.4,49.6,60.1,80.3,66.2,81.9,59.5,23.7,24.1
41027,20.8,70.4,64.2,50.2,85.1,70.5,86.0,62.4,20.5,21.9
21067,10.3,81.3,63.9,61.9,90.6,75.7,86.5,66.9,30.9,28.1
37011,19.7,75.2,61.9,57.4,84.0,72.4,84.3,63.7,28.3,27.5
22109,17.6,79.5,52.9,60.9,84.8,71.8,84.3,58.2,18.9,18.1
48245,30.5,76.3,53.4,60.6,84.1,72.1,82.5,58.9,17.8,16.9
40117,18.9,75.1,57.3,58.7,82.4,68.3,82.1,55.9,25.6,24.5
30037,14.7,68.5,63.4,52.8,80.0,68.8,84.1,59.0,24.0,24.1
54007,14.8,78.0,48.9,62.1,83.3,69.2,82.7,62.0,32.7,25.6
13291,21.3,73.8,62.6,57.5,85.1,74.8,85.1,65.6,24.7,25.3
48189,39.0,70.3,51.3,57.4,82.2,69.3,81.2,53.8,16.4,16.5
20131,14.5,71.9,65.2,56.2,82.8,69.6,83.7,61.6,24.0,25.1
48279,40.6,70.5,46.7,58.7,81.4,67.5,79.9,51.6,15.4,15.5
23017,16.4,72.7,60.0,49.9,82.1,75.7,86.7,69.9,21.7,19.1
18153,15.1,73.8,55.8,60.4,82.6,68.9,83.7,60.6,19.4,18.9
19011,10.1,75.6,70.8,57.2,83.1,72.9,85.5,65.4,26.8,25.1
16071,19.7,67.8,61.0,52.1,79.7,61.5,81.8,61.8,24.0,21.0
45045,17.9,78.5,64.4,56.8,84.3,76.0,87.3,67.2,32.5,29.9
38013,10.9,68.9,64.3,56.0,81.6,71.8,84.3,62.6,24.6,25.9
46125,13.6,72.0,69.7,56.5,78.7,73.7,86.4,63.6,22.6,23.2
48013,39.6,71.0,52.5,57.2,82.5,69.3,81.8,53.9,16.9,16.7
17135,16.3,73.3,62.2,56.4,83.0,70.1,82.8,61.2,25.5,20.5
18043,12.8,75.5,66.0,59.6,84.6,72.5,86.1,64.2,22.0,21.5
20001,16.9,72.0,57.0,56.1,81.5,68.6,82.5,56.3,23.8,24.2
31157,23.6,66.9,59.1,57.1,79.8,64.1,83.2,53.7,22.2,20.7
20077,18.8,71.1,60.6,57.1,81.1,66.4,83.0,56.5,23.8,21.9
51187,14.3,76.7,65.8,58.7,85.6,74.5,85.3,62.9,28.6,27.6
39157,13.7,75.3,61.4,58.9,81.8,70.8,84.1,62.5,28.2,22.5
41055,15.8,70.7,63.8,50.7,84.3,69.7,85.8,64.3,20.8,22.1
40027,16.9,76.7,62.9,58.9,85.1,72.1,84.1,62.4,32.1,31.2
20037,17.0,72.0,64.1,58.2,82.0,66.5,82.8,53.8,23.6,23.4
26095,14.9,76.4,62.4,57.4,86.2,70.6,84.6,65.9,24.7,22.1
37033,21.2,77.0,58.8,59.2,85.2,75.9,85.2,64.3,26.6,27.3
8107,11.9,65.8,71.3,47.8,85.2,66.1,86.3,63.8,24.9,24.1
51690,18.1,80.0,58.7,63.9,86.5,75.2,85.4,60.4,24.7,23.5
22045,18.8,80.1,49.5,62.8,85.1,72.9,84.5,61.2,18.1,17.9
48413,35.2,71.6,57.1,56.2,83.6,70.2,83.4,58.1,18.2,18.3
30101,15.9,67.6,57.4,52.1,78.8,67.1,82.3,55.4,22.8,22.7
13053,26.2,75.4,57.9,60.3,85.3,76.7,85.0,62.1,21.0,22.8
38023,12.2,69.5,64.8,57.5,80.9,73.7,82.6,59.2,25.9,26.2
20155,18.7,72.7,62.8,58.4,82.1,69.1,84.1,60.9,21.4,25.3
18107,14.8,74.4,63.7,59.6,83.0,70.2,84.8,61.8,21.1,20.4
31147,16.4,68.2,60.4,58.2,79.9,66.4,83.4,61.0,22.6,22.9
29055,20.8,72.2,50.5,60.1,79.8,64.8,81.6,58.1,23.7,24.3
26041,12.3,75.8,65.8,55.6,86.4,70.2,85.4,66.7,24.7,22.3
17047,14.2,73.6,65.4,55.1,83.8,70.0,84.1,64.9,27.7,22.0
33001,12.1,72.1,67.4,54.0,84.1,74.4,86.6,68.2,23.5,25.7
46103,13.9,73.4,65.9,55.5,79.2,74.9,86.5,66.3,23.5,22.3
56023,17.9,64.9,69.5,51.7,82.6,65.3,84.4,55.6,27.8,19.9
13079,26.1,75.5,56.1,60.5,84.4,72.1,83.9,60.0,19.8,22.4
48309,29.6,72.3,54.3,58.2,82.9,69.5,82.2,60.0,18.3,19.2
40091,19.8,75.3,51.1,58.1,81.9,66.8,80.9,53.7,24.1,23.8
13257,23.3,75.1,57.3,58.8,84.8,72.0,84.3,60.4,22.7,22.5
22067,19.5,80.4,47.5,64.5,85.4,74.0,84.3,58.7,16.9,16.8
32015,21.0,68.7,58.3,54.0,82.2,63.5,81.9,55.9,25.3,22.2
42097,13.8,76.3,61.7,57.1,83.1,71.6,82.6,66.0,24.7,24.9
13089,22.5,75.7,64.6,61.3,88.7,78.4,88.0,65.8,23.0,24.0
46061,12.9,72.8,70.4,55.7,79.4,76.0,86.6,66.1,24.3,22.7
51177,14.3,77.1,71.5,59.1,87.2,75.8,86.9,64.8,27.5,28.3
31053,21.4,68.9,64.5,58.9,80.7,69.7,84.2,64.9,21.6,24.4
31089,16.4,68.8,65.9,57.3,81.3,66.5,83.9,61.7,21.8,23.2
37139,19.9,78.0,57.8,59.6,86.3,76.5,86.0,63.8,27.3,26.4
48067,25.3,72.7,51.8,60.0,81.9,68.2,81.5,57.4,17.6,16.6
21221,10.8,80.9,59.7,61.4,89.4,72.2,85.5,67.6,30.9,26.9
42019,9.5,77.1,70.2,54.9,85.1,74.6,86.0,69.3,29.5,28.2
42063,12.1,76.8,61.9,57.5,82.9,69.2,83.1,66.6,25.8,23.5
38087,11.8,68.6,66.5,56.7,81.5,73.6,85.2,62.4,26.7,27.0
40037,19.0,74.0,56.1,58.0,82.8,67.7,81.9,57.9,24.7,25.3
54101,15.4,77.3,48.9,62.4,82.6,69.4,82.0,61.0,29.5,22.6
48125,34.4,70.5,50.8,58.7,81.5,68.1,80.7,55.8,17.2,17.2
48389,43.3,69.8,49.2,56.7,81.6,69.9,81.3,52.0,15.0,16.5
25005,11.2,78.5,70.2,56.6,86.7,81.1,85.1,69.5,22.6,23.0
19071,11.5,75.2,66.5,58.2,82.3,73.6,84.2,64.4,27.6,24.0
5111,17.8,77.0,49.8,61.2,81.7,68.4,81.4,58.4,18.8,17.1
29001,16.9,74.6,57.3,61.0,82.2,67.2,83.0,62.1,25.8,26.2
1065,21.2,78.4,53.0,67.0,86.9,77.3,85.4,61.3,21.6,20.1
1069,17.8,76.5,57.4,62.3,86.9,75.3,85.4,68.3,24.9,23.2
26085,16.8,76.1,54.7,58.3,84.7,68.7,82.9,63.0,22.7,20.6
5075,16.1,76.3,52.5,60.9,81.8,66.2,82.4,58.7,19.1,19.8
55065,13.2,72.7,66.5,54.7,78.8,70.8,84.5,67.8,20.7,19.6
48095,37.8,70.1,46.9,56.6,81.2,66.0,80.1,52.9,16.8,16.1
32001,17.8,68.9,59.5,54.4,82.6,64.0,83.0,61.0,26.8,24.0
51735,10.7,77.3,76.1,57.0,87.1,77.6,87.9,69.5,30.6,30.8
8039,12.6,67.6,69.7,48.8,85.1,66.1,85.9,64.9,24.4,23.8
29131,18.0,73.2,53.3,59.3,81.1,68.8,83.2,62.1,24.6,25.3
37075,20.4,75.0,59.5,56.7,83.3,71.8,82.9,61.9,27.5,26.0
1091,20.4,78.5,52.0,66.1,87.1,75.0,85.7,63.9,22.1,22.9
19135,11.7,75.3,62.8,58.0,82.3,70.8,83.3,62.6,25.9,23.8
5101,14.8,76.5,53.6,58.9,82.7,66.1,82.6,57.2,19.7,18.2
18097,17.1,75.1,59.8,61.6,84.9,71.1,85.3,67.5,18.8,23.6
8069,13.0,64.9,71.8,49.4,85.1,67.5,84.4,65.3,25.2,22.3
1129,19.1,76.9,53.6,63.5,85.5,74.2,84.6,60.4,21.6,22.4
48159,23.2,71.9,60.8,56.4,84.0,70.5,83.6,61.6,20.4,20.0
38077,11.8,67.3,67.2,56.0,81.1,72.9,84.9,64.2,27.0,29.2
26141,13.0,76.2,65.9,55.8,86.1,73.6,85.3,67.3,23.6,23.5
29227,17.0,73.3,57.1,59.3,82.1,67.5,83.7,60.5,24.9,25.6
48423,27.0,73.4,56.4,58.6,83.7,70.9,83.2,61.2,18.7,18.7
16045,22.5,65.8,58.8,52.2,79.1,60.3,79.7,57.6,24.6,19.2
5139,17.0,79.1,56.3,63.5,84.4,68.6,84.5,61.0,18.5,19.8
17189,13.1,73.9,66.5,54.5,84.5,71.1,84.8,65.1,26.9,22.5
8103,16.4,66.4,62.8,49.6,83.5,62.0,83.6,61.0,23.0,20.6
55127,13.8,74.1,67.8,53.5,80.3,73.1,85.3,69.5,23.0,21.5
1035,21.3,78.1,47.0,65.5,86.5,72.2,83.9,59.6,20.5,20.3
13117,17.8,76.7,71.1,57.7,88.2,81.3,86.2,68.5,26.4,30.9
51157,12.9,76.8,71.4,57.1,86.5,75.3,86.8,66.4,29.6,28.8
27121,11.0,70.4,70.6,54.5,83.0,72.8,86.1,69.8,26.8,26.1
48003,38.2,71.2,54.1,55.9,82.6,70.5,82.5,56.6,16.6,17.0
5077,21.6,79.8,41.0,65.0,82.9,70.8,82.4,53.2,15.6,14.5
46031,20.3,72.3,51.4,60.0,75.1,68.5,80.5,51.6,17.3,14.9
30067,12.3,67.7,67.6,50.3,81.2,66.1,85.3,59.1,25.5,23.5
12111,28.2,75.2,60.0,56.1,85.7,71.6,83.9,59.9,23.8,21.0
18073,15.0,74.8,62.5,59.4,83.3,68.7,84.5,61.2,20.4,18.4
42033,14.4,74.9,60.1,57.5,82.6,69.0,82.9,64.8,25.3,24.0
17013,14.8,73.1,62.5,55.1,83.4,70.0,83.1,63.9,26.6,21.4
16067,32.9,67.4,58.8,52.3,79.1,59.9,80.2,56.4,20.9,18.7
22083,19.6,79.2,48.4,63.2,84.5,72.2,83.8,58.2,17.8,17.2
19061,10.3,76.6,72.9,57.8,84.0,77.2,86.2,67.2,27.8,26.7
16023,21.5,66.9,63.4,52.7,78.8,63.6,82.5,59.7,23.4,20.5
20033,16.9,72.3,67.2,56.0,82.9,70.6,85.2,61.7,25.8,24.7
20175,36.2,70.7,53.0,57.3,80.5,66.9,80.9,49.5,20.2,19.8
5131,19.6,76.2,52.9,59.8,82.6,70.3,82.6,58.3,19.9,20.1
36011,12.9,78.3,62.8,56.5,85.7,73.1,85.6,66.5,18.5,18.8
55047,13.9,72.7,67.5,54.5,78.9,71.1,84.4,68.7,20.6,19.9
48409,38.2,72.1,52.7,57.7,82.7,69.9,81.4,54.8,16.8,17.4
13075,27.8,76.1,52.2,61.8,84.4,74.5,83.4,58.4,19.8,22.3
53035,12.0,69.5,70.6,50.3,82.6,69.1,83.9,67.0,27.3,24.1
21029,10.7,79.1,62.7,59.7,89.1,73.1,85.2,67.5,29.5,28.5
17199,14.5,73.8,62.5,56.1,84.1,69.5,83.4,64.2,26.7,22.4
6011,23.8,68.3,57.8,50.6,84.4,71.7,83.3,61.5,19.6,21.9
37053,16.3,76.1,68.0,55.1,85.7,74.7,86.1,68.1,30.9,29.1
13031,23.0,76.8,56.0,62.0,85.8,75.0,85.0,60.0,22.1,22.3
39011,11.6,76.6,66.8,57.2,83.3,72.7,86.0,64.2,25.5,24.5
51081,19.7,79.2,54.0,62.8,85.9,74.6,84.1,59.4,22.1,22.1
51710,16.4,80.1,62.8,60.7,86.7,77.6,86.4,65.1,27.5,27.9
41035,18.5,70.7,57.4,50.2,83.5,70.6,84.2,64.1,18.7,19.7
18071,16.2,74.5,55.0,60.4,82.7,67.4,83.0,58.9,19.1,18.6
36113,10.7,79.1,67.6,56.7,86.4,78.2,87.8,65.8,21.0,20.0
1045,19.1,75.8,60.0,63.2,86.6,75.0,85.9,66.6,25.7,24.4
30035,15.9,69.0,52.9,55.8,79.4,68.1,81.1,49.9,19.7,17.3
27151,13.6,70.0,66.8,55.9,81.9,75.2,84.9,66.0,23.9,26.0
1089,14.4,77.8,68.6,63.0,89.0,78.6,86.9,70.2,26.2,28.9
49029,11.5,69.2,77.1,47.8,81.9,68.5,85.3,67.1,25.5,22.5
49025,14.6,67.8,67.4,50.5,80.0,66.8,82.7,63.4,22.2,22.1
19109,11.5,76.2,67.8,56.8,83.0,72.7,84.6,65.0,24.5,25.5
22025,18.6,79.0,48.1,62.0,84.6,72.7,83.8,59.8,17.9,18.1
48005,31.4,72.9,47.2,60.5,82.5,72.1,81.4,58.2,19.2,15.5
48269,31.1,70.8,59.6,57.2,81.5,70.4,82.5,60.5,20.4,19.6
51061,12.8,77.6,69.3,57.6,87.4,76.2,88.0,67.7,28.6,30.9
40115,20.8,75.6,51.0,58.2,81.9,69.1,80.6,55.3,25.4,24.3
18151,13.6,75.0,63.3,59.2,83.6,70.1,85.3,63.6,21.2,20.3
53057,15.8,65.5,62.2,50.3,81.4,68.6,83.2,64.5,23.2,25.0
30045,12.7,69.2,65.3,52.4,81.1,68.9,84.7,61.0,26.7,24.3
47123,22.3,74.4,48.4,60.8,83.9,68.7,81.7,61.1,20.5,17.5
46065,12.7,73.8,72.1,56.1,80.1,77.0,86.7,66.7,24.6,25.9
55078,15.6,76.4,60.9,56.7,78.3,66.5,80.0,58.6,18.0,17.7
8083,17.4,66.3,59.6,50.1,83.3,60.0,83.3,57.8,23.0,20.2
32011,18.1,68.6,62.3,52.8,82.6,66.4,84.5,60.7,27.8,24.9
30109,14.0,67.4,59.8,51.9,80.3,65.0,81.6,54.2,22.8,22.3
55069,11.8,73.0,68.8,53.7,79.1,71.4,85.4,69.4,22.0,20.4
37079,27.6,76.7,52.4,59.8,84.4,73.2,83.8,60.9,24.0,24.5
48303,29.9,72.8,57.3,57.8,83.4,70.9,82.7,58.5,18.1,18.6
38053,13.0,66.9,63.9,55.7,81.6,70.1,83.5,58.3,24.2,27.1
47173,22.2,74.1,47.5,60.3,83.0,66.9,81.4,59.4,20.1,17.2
48091,24.8,72.9,62.1,56.5,84.7,67.8,84.9,63.0,21.2,19.1
27149,12.9,70.9,70.8,55.4,83.2,76.2,85.4,68.4,25.7,25.3
18093,14.1,74.3,60.1,59.1,83.0,68.4,84.1,61.8,21.2,18.8
19173,13.7,75.6,62.3,57.8,82.1,70.5,83.6,61.6,25.5,23.2
19075,9.3,76.3,72.4,56.3,83.9,73.9,86.3,68.2,28.6,25.7
16053,33.5,65.6,57.2,52.2,78.0,60.6,80.1,56.0,21.8,17.9
18029,12.9,74.6,64.3,58.7,83.7,72.5,85.5,63.4,22.0,21.3
16057,16.0,67.7,66.0,51.4,81.4,66.3,83.0,64.2,25.4,21.2
8093,13.3,65.6,69.0,48.4,84.3,66.4,85.6,65.0,25.5,22.5
29105,19.0,72.6,52.4,59.5,81.2,68.0,82.7,63.6,25.8,26.1
50001,9.7,70.1,71.5,51.8,82.9,65.8,86.1,67.7,24.3,25.0
53077,27.1,69.0,59.7,49.9,80.4,61.8,82.3,53.4,18.5,20.4
20141,15.4,70.9,61.9,56.5,82.1,69.1,83.2,58.9,24.0,23.9
28005,23.2,77.2,47.5,67.0,84.1,63.2,84.3,57.3,24.2,18.1
1119,20.6,80.5,48.0,68.5,87.9,77.1,85.5,62.4,21.0,20.2
5015,19.6,76.1,57.7,59.6,83.2,68.7,83.5,61.3,22.3,18.4
35001,16.5,68.2,67.7,53.7,83.0,67.1,82.2,64.1,23.9,23.7
31095,18.5,67.2,57.5,57.8,79.8,67.1,82.8,57.9,21.8,20.6
46075,13.0,72.6,69.9,55.8,80.0,75.5,86.4,64.1,23.0,22.6
48387,26.6,72.2,50.1,59.7,81.5,68.5,81.1,57.3,17.3,17.3
37151,22.5,74.4,59.8,56.6,84.4,73.6,84.5,62.9,26.8,28.4
29075,17.5,73.1,56.2,59.7,81.5,65.8,83.4,62.3,24.9,23.8
50023,9.6,71.9,73.7,55.4,82.7,75.0,87.2,67.6,21.1,26.7
22023,15.9,77.4,55.9,59.1,84.4,72.2,84.7,62.5,20.0,19.7
8073,21.3,65.3,57.5,50.3,82.0,62.0,82.4,60.2,21.4,20.0
6037,20.5,71.2,61.3,50.1,87.0,74.6,81.7,64.1,22.6,22.9
48345,27.5,71.4,55.8,56.9,83.0,69.2,82.0,59.1,18.8,18.5
